rva	subsystem	name	notes
0049cc40	particle	FUN_0049cc40	batch-ad-s2 particle C1->C2; U/S IDs in re/analysis/particle_promote_ad2/
0049cc80	particle	FUN_0049cc80	batch-ad-s2 particle C1->C2; U/S IDs in re/analysis/particle_promote_ad2/
0049ccd0	particle	FUN_0049ccd0	batch-ad-s2 particle C1->C2; U/S IDs in re/analysis/particle_promote_ad2/
0049cd70	particle	FUN_0049cd70	batch-ad-s2 particle C1->C2; U/S IDs in re/analysis/particle_promote_ad2/
0049ce10	particle	FUN_0049ce10	batch-ad-s2 particle C1->C2; U/S IDs in re/analysis/particle_promote_ad2/
0049ceb0	particle	FUN_0049ceb0	batch-ad-s2 particle C1->C2; U/S IDs in re/analysis/particle_promote_ad2/
0049cf00	particle	FUN_0049cf00	batch_ad s3 C1->C2; COM allocator 8-byte IID copy; no uncertainties
0049cfb0	util	FUN_0049cfb0	fastcall struct init; timeGetTime→param_1+0x158; zeroes 22 fields 0xe8..0x154; sentinels -1000/-1/-418784; U-0676 U-0677 U-0678
0049d080	util	FUN_0049d080	fastcall; timeGetTime()-param_1[0x158]→overwrites param_1[0x158]; elapsed-duration helper; U-0672 U-0673
0049d1d0	particle	FUN_0049d1d0	batch_ad s3 C1->C2; fastcall sleep helper field +0xf0 / 10000
0049d200	particle	FUN_0049d200	batch_ad s3 C1->C2; fastcall timing init + vtable+0xb4 dispatch + yield
0049d270	util	FUN_0049d270	fastcall; (timeGetTime-param_1[0xfc])*10000 EMA into param_1[0xf4]; raw into param_1[0xf8]; calls FUN_0049d1d0; S-0662; U-0679 U-0680
0049d9a0	particle	FUN_0049d9a0	batch_ad s3 C1->C2; thread-safe rate accessor MulDiv(100000,+0x44,elapsed)
0049db00	particle	FUN_0049db00	batch_ad s3 C1->C2; thread-safe stddev FUN_004a1260+__alldiv+isqrt; U-4093; S-4194..S-4197 (de90)
0049dcb0	particle	FUN_0049dcb0	batch_ad s3 C1->C2; vtable[0] QueryInterface + notify 0x15 + Release tail FUN_0049ef60
0049de60	particle	FUN_0049de60	batch_ad s3 C1->C2; MSVC adjustor thunk this-8 vtable[0]
0049de70	particle	FUN_0049de70	batch_ad s3 C1->C2; MSVC adjustor thunk this-8 vtable[1] (+4)
0049de80	particle	FUN_0049de80	batch_ad s3 C1->C2; MSVC adjustor thunk this-8 vtable[2] (+8)
0049de90	particle	FUN_0049de90	batch_ad s3 C1->C2; fastcall dtor; 3 vtables; 2 base dtors; 2 inner COM release; 3 CS delete; S-4194..S-4197
0049e140	particle	FUN_0049e140	batch-ad-s4: C1->C2 mechanical; 3-arg method; reads +0x50/+0x8; calls FUN_004a1570(5-arg); returns E_POINTER/0x40237/0
0049e580	particle	FUN_0049e580	batch-ad-s4: C1->C2 mechanical; __fastcall; guard param_1[5]; set param_1[0x1c]=1; gate param_1[0x1b]; SetEvent param_1[0x17]; vtable +0x60
0049e600	particle	FUN_0049e600	batch-ad-s4: C1->C2 mechanical; __fastcall; zero param_1[0x18]; FUN_0049c690 gate==2; vtable +0x7c; FUN_0049cc40(0/1)
0049e640	particle	FUN_0049e640	batch-ad-s4: C1->C2 mechanical; __fastcall; release sub-obj param_1[0x2b]; nested +0x18/+0x25 gates; vtable +0x64/+0x70/+0x80; returns 0x80040224
0049ea70	particle	FUN_0049ea70	batch-ad-s4: C1->C2 mechanical; __fastcall; FUN_0049cb00; CritSec +0x94; zeroes +0x70/+0x74/+0xB8/+0xBC
0049ead0	particle	thunk_FUN_0049fac0	batch-ad-s4: C1->C2 mechanical; 5-byte thunk JMP->FUN_0049fac0; releases sub-obj +0x9C via vtable[2]; calls FUN_0049f300
0049ebc0	particle	FUN_0049ebc0	batch-ad-s4: C1->C2 mechanical; derived dtor; writes vtable slots 0/3/4/0x38/0x39 to .rdata ptrs; calls FUN_0049de90
0049eca0	particle	FUN_0049eca0	U-4152 S-4274; CoCreateInstance wrapper; CLSID@0x005d0c2c IID@0x005d0b2c CLSCTX_INPROC_SERVER=1
0049ecc0	particle	FUN_0049ecc0	U-4153 S-4275; 4-GUID dispatch; compares param_2 (16-byte) against 0x005d0b5c/0x005d0b6c/0x005d1134/0x005d0b0c; routes to FUN_004a1050 or FUN_004a10b0
0049eeb0	particle	FUN_0049eeb0	U-4154 S-4276; __fastcall; dead branch—both paths call FUN_004a1000() unconditionally; 2 insns body
0049ef10	particle	FUN_0049ef10	U-4155 S-4277; returns E_POINTER(0x80004003) if param_2==NULL; copies +0x30 buf (0x80 units) via FUN_004a11c0; stores +0x34 at param_2+0x80; vtable[+4] AddRef call
0049ef60	particle	FUN_0049ef60	U-4156 S-4278; SEH+CritSec; sets +0x34=param_2; QueryInterface IID@0x005d0acc into +0x38; frees/replaces +0x30 wstring; operator_new dword+byte copy loops
0049f090	particle	thunk_FUN_004a28b0	U-4158 S-4280; thunk→FUN_004a28b0; SEH; calls FUN_004a2730; walks linked-list at +0x14 (next@node+0x4) freeing each node via _free
0049f0a0	particle	FUN_0049f0a0	U-4159 S-4281; SEH; sets vtable[0]=PTR@0x005d0f74; vtable[+8] Release on param_1[3]+0x0c; calls FUN_004a28b0
0049f1b0	particle	FUN_0049f1b0	U-4161 S-4283; vtable[+0x14]+[+0x18] on *(+0x0c); stores at +0x10/+0x08; zeroes +0x04; calls FUN_004a2730
0049f1e0	particle	FUN_0049f1e0	U-4162 S-4284; same as FUN_0049f1b0 but no FUN_004a2730 call; vtable[+0x14]+[+0x18] on *(+0x0c); stores at +0x10/+0x08; zeroes +0x04
0049f210	particle	FUN_0049f210	U-4163 S-4285; sets vtable[0]=PTR@0x005d0f94; vtable[+8] Release on param_1[2]+0x0c
0049f2e0	particle	FUN_0049f2e0	U-4165 S-4287; zeroes +0x04; vtable[+0x10] on *(+0x08); stores result at +0x0c
0049f300	particle	FUN_0049f300	U-4166 S-4288; SEH; _free(*(+0x14)); calls FUN_004a2ae0 then FUN_004a1000
0049f420	particle	FUN_0049f420	batch-ad-s6 C1->C2 mechanical decomp; U-4182
0049f4d0	particle	FUN_0049f4d0	batch-ad-s6 C1->C2 mechanical decomp; U-4183
0049f5b0	particle	FUN_0049f5b0	batch-ad-s6 C1->C2 mechanical decomp; U-4184
0049f690	particle	FUN_0049f690	batch-ad-s6 C1->C2 mechanical decomp; U-4185
0049f830	particle	FUN_0049f830	batch-ad-s6 C1->C2 mechanical decomp; U-4186
0049f950	particle	FUN_0049f950	batch-ad-s6 C1->C2 mechanical decomp; U-4187
0049fac0	particle	FUN_0049fac0	batch-ad-s6 C1->C2 mechanical decomp; U-4189
0049fc80	particle	FUN_0049fc80	batch-ad-s6 C1->C2 mechanical decomp; U-4190
0049fcc0	particle	FUN_0049fcc0	batch-ad-s6 C1->C2 mechanical decomp; U-4191
0049fe10	particle	FUN_0049fe10	batch-ad-s6 C1->C2 mechanical decomp; U-4192
0049ff30	particle	FUN_0049ff30	batch-ad-s6 C1->C2 mechanical decomp; U-4193
0049ff60	particle	FUN_0049ff60	batch-ad-s6 C1->C2 mechanical decomp; U-4194
0049ffe0	particle	FUN_0049ffe0	batch-ad-s6 C1->C2 mechanical decomp; U-4195
004a2b60	frontend	FUN_004a2b60	promoted_from=re/analysis/hud_frontend_d5/0x004a2b60.md; batch-ab; vsprintf-style formatter: fake FILE on stack (cnt=0x7fffffff flag=0x42) → FUN_004a504f; null-terminates output; returns char count [m
004a2c2f	boot	FUN_004a2c2f	FPU/CPU init wrapper; FUN_004a2bf7; __ms_p5_mp_test_fdiv->00773994; FUN_004a5de3; U-0027; S-0020 S-0021 S-0022
004a2cbd	render	FID_conflict:_wprintf	FidDB VS2003 _printf/_wprintf conflict; __cdecl variadic; lock+stbuf+FUN_004a504f+ftbuf; stdout target DAT_00616110 | C1->C2 via lever3-expansion-20260523-1330: CRT-band bulk-attest (calibrated 004a00
004a2d18	render	FUN_004a2d18	wrapper: __unlock_file2(1, unaff_ESI); CRT file-unlock thunk; callee of _wprintf path (0x004a2cbd) | C1->C2 via lever3-expansion-20260523-1330: CRT-band bulk-attest (calibrated 004a0000..004b3fff); Fi
004a3384	util	CRT::acos	MSVC CRT acos(); fpatan(SQRT(1-x²))+__startOneArgErrorHandling/__math_exit; CRT external wrapper; D-6471 | C1->C2 via lever3-expansion-20260523-1330: CRT-band bulk-attest (calibrated 004a0000..004b3ff
004a3620	util	CRT::atan	MSVC CRT atan(); MXCSR+FPU mask fast-path FUN_004a7940; else FUN_004a7118+FUN_004a3678; CRT external wrapper; D-6472 | C1->C2 via lever3-expansion-20260523-1330: CRT-band bulk-attest (calibrated 004a0
004a3700	util	CRT::math_float_371d	19B FPU wrapper: FUN_004a7118((double)ST0)+FUN_004a371d; called 9× in jitter loop; D-6478 | C1->C2 via lever3-expansion-20260523-1330: CRT-band bulk-attest (calibrated 004a0000..004b3fff); FidDB name 
004a3ac9	util	FUN_004a3ac9	MSVC CRT strtok: __getptd()→_token; delimiter bitmask[32]; thread-local continuation; D-0044; library match DO NOT RENAME | C1->C2 via lever3-crt-drain-20260523-0245: CRT-band residue, FUN_* in FidDB;
004a3b84	util	FUN_004a3b84	85b vsnprintf-impl; fake FILE on stack (_flag=0x42); calls FUN_004a504f for format; null-terminates; called with buf/0x3ff/fmt/va from FUN_00493f00 | C1->C2 via lever3-expansion-20260523-1330: CRT-ban
004a42c5	render	FUN_004a42c5	vsprintf(buf fmt va_list) via stack-FILE+FUN_004a504f; S-0260 S-0820 | C1->C2 via lever3-expansion-20260523-1330: CRT-band bulk-attest (calibrated 004a0000..004b3fff); FidDB name or CRT library match 
004a4bb7	boot	entry	PE entry; GetVersionExA->5 OS globals; PE hdr parse->local_20; heap+TLS+file-handle init; cmdline/env/argv; WinMain wrapper FUN_00492370; U-0001 U-0002; count=1 boot-to-menu-canonical-wave0 | C3->C4 2
004a4da0	render	__aulldvrm	CRT __aulldvrm VS; 64-bit unsigned divide helper; shift-loop reduces to 32-bit division; quotient in EDX:EAX | C1->C2 via lever3-expansion-20260523-1330: CRT-band bulk-attest (calibrated 004a0000..004
004a4fc1	render	write_char	CRT _write_char VS2003; writes byte to FILE->_ptr or flushes via __flsbuf; error -1 propagated; FILE flag 0x40 checked | C1->C2 via lever3-expansion-20260523-1330: CRT-band bulk-attest (calibrated 004
004a4ff4	render	write_multi_char	CRT _write_multi_char VS2003; loop-calls write_char param_2 times; exits early on *in_EAX==-1 | C1->C2 via lever3-expansion-20260523-1330: CRT-band bulk-attest (calibrated 004a0000..004b3fff); FidDB n
004a5018	render	write_string	CRT _write_string VS2003; calls write_char loop or advances count-only if FILE flag 0x40 and base==0 | C1->C2 via lever3-expansion-20260523-1330: CRT-band bulk-attest (calibrated 004a0000..004b3fff); 
004a504f	render	FUN_004a504f	wprintf format core: state-machine parses %d/i/s/S/c/C/e/f/g/x/X/o/p/u/Z/n; tables at DAT_005d1280+DAT_005d12a0; float via fn-ptrs at 0x6160d8/dc/e4; S-0210..S-0214 | C1->C2 via lever3-expansion-20260
004abe86	boot	FUN_004abe86	__fastcall; GetModuleFileNameA->00773c40; two-pass FUN_004abd1a; malloc(param_1+argc*4); writes 007739b0/b4/cc
004ad1e0	render	FUN_004ad1e0	fatal CRT abort: __amsg_exit(2); called from FUN_004a504f error path | C1->C2 via lever3-expansion-20260523-1330: CRT-band bulk-attest (calibrated 004a0000..004b3fff); FidDB name or CRT library match 
004af2d4	util	FUN_004af2d4	CRT top-level SEH filter; terminates on C++ exc (0xE06D7363/3/0x19930520); chains to old filter via DAT_00773d74; S-0680 S-0681 | C1->C2 via lever3-expansion-20260523-1330: CRT-band bulk-attest (calib
004af31a	util	LAB_004af31a	orphan block (no Ghidra fn entity); 19b; PUSH FUN_004af2d4→SetUnhandledExceptionFilter→save→DAT_00773d74; C0→C2 via listing (complete); U-0687
004af32d	util	FUN_004af32d	CRT exit deregister shim; restores old filter from DAT_00773d74 via SetUnhandledExceptionFilter; called from CRT exit (FUN_004a3258) | C1->C2 via lever3-expansion-20260523-1330: CRT-band bulk-attest (
004b302f	util	__stricmp	MSVC CRT stricmp VS2003: locale-aware; Ghidra auto-ID __cdecl typed; D-0044; library match DO NOT RENAME; promoted C1->C2 promote_c2_txd_loader-20260516-0308
004b3bf0	vehicle	FUN_004b3bf0	DFF file loader: FUN_004cc230(2)+FUN_004cc5e0(0x10)+FUN_004e7420+FUN_004cc160; S-1440 S-1449..S-1452 | C1->C2 batch_ak sweep-20260603-0116
004b3c60	render	FUN_004b3c60	stream reader 3-arg; FUN_004cc230(2,1,p1); chunk 0xb via FUN_004cc5e0; FUN_004e99b0; FUN_004cc160 close; S-2480 S-2481 S-2482 S-2483 U-2487 U-2488; D-5740 track_loader_d4-20260506-2007 | batch-render-
004b3cc0	render	FUN_004b3cc0	81b spline stream reader; chunk ID 0xc; processor FUN_00545260; S-2495 U-2491; D-5742 track_loader_d4-20260506-2007 | batch-render-3-s2 plate at re/analysis/render_3_c1_to_c2_s2/FUN_004b3cc0.md
004b3d20	render	FUN_004b3d20	stream-read TXD path: FUN_004cc230(2,1)+FUN_004cc5e0(0x16)+FUN_004cf7d0+FUN_004cc160; returns TXD ptr or 0; U-0609 U-0610 | batch-render-3-s2 plate at re/analysis/render_3_c1_to_c2_s2/FUN_004b3d20.md
004b3d80	render	FUN_004b3d80	stream-read native-texture-bank path: FUN_004cc230(2,1)+FUN_004cc5e0(0x23)+FUN_0054f8d0+FUN_004cc160; returns texture-bank ptr or 0 (NOT clump); U-0611 U-0612; promoted C1->C2 promote_c2_txd_loader-20
004b3de0	render	FUN_004b3de0	81b anim stream reader; chunk ID 0x1b; processor FUN_0052daf0; S-2496 U-2492; D-5743 track_loader_d4-20260506-2007 | batch-render-3-s2 plate at re/analysis/render_3_c1_to_c2_s2/FUN_004b3de0.md
004b3e40	vehicle	FUN_004b3e40	DFF memory loader: FUN_004cc230(3)+FUN_004cc5e0(0x10)+FUN_004e7420+FUN_004cc160 with &local_8; S-1449..S-1452 | C1->C2 batch_ak sweep-20260603-0116
004b4000	particle	FUN_004b4000	batch-ad-s6 C1->C2 mechanical decomp; U-4196
004b4010	render	FUN_004b4010	batch_v s2 drift-cross-ref into cluster_004b4_first_pass (canonical plate from batch-t-s1); first hooks.csv row landed here | C1->C2 batch_aj sweep-20260602-1945
004b4050	render	FUN_004b4050	batch_v s2 drift-cross-ref into cluster_004b4_first_pass (canonical plate from batch-t-s1); first hooks.csv row landed here | C1->C2 batch_aj sweep-20260602-1945
004b4080	render	FUN_004b4080	batch_v s2 drift-cross-ref into cluster_004b4_first_pass (canonical plate from batch-t-s1); first hooks.csv row landed here | C1->C2 batch_aj sweep-20260602-1945
004b40f0	render	FUN_004b40f0	batch_v s2 drift-cross-ref into cluster_004b4_first_pass (canonical plate from batch-t-s1); first hooks.csv row landed here | C1->C2 batch_aj sweep-20260602-1945
004b4120	render	FUN_004b4120	batch_v s2 drift-cross-ref into cluster_004b4_first_pass (canonical plate from batch-t-s1); first hooks.csv row landed here | C1->C2 batch_aj sweep-20260602-1945
004b4140	render	FUN_004b4140	batch_v s2 drift-cross-ref into cluster_004b4_first_pass (canonical plate from batch-t-s1); first hooks.csv row landed here | C1->C2 batch_aj sweep-20260602-1945
004b4150	render	FUN_004b4150	batch_aa s1 locked singleton-fill; FUN_005493d0 lookup; lock/fill/unlock; fills iVar2 dwords at iVar1 with *param_2 (or 0xffffffff if NULL); | batch-render-3-s2 plate at re/analysis/render_3_c1_to_c2_
004b41b0	render	FUN_004b41b0	batch_aa s1 RpWorldForAllWorldSectors wrapper; null-guard on param_1; passes LAB_004b3f20 callback + stack struct {0,param_2,&local_c}; returns local_c (callback accumulator); | batch-render-3-s2 plat
004b41f0	render	FUN_004b41f0	RpWorldForAllAtomics iterator wrapper; context-staging (param_2 payload + result accumulator local_c); shared callback LAB_004b3f20 | batch-render-3-s3 plate at re/analysis/render_3_c1_to_c2_s3/FUN_00
004b4230	render	FUN_004b4230	FUN_004e5bf0 iterator wrapper; context-staging identical to 004b41f0; shared callback LAB_004b3f20; only caller is 004b4270 (zero-payload wrapper) | batch-render-3-s3 plate at re/analysis/render_3_c1_
004b4270	render	FUN_004b4270	one-line zero-payload wrapper: FUN_004b4230(param_1, 0); discards return | batch-render-3-s3 plate at re/analysis/render_3_c1_to_c2_s3/FUN_004b4270.md
004b4280	render	FUN_004b4280	FUN_004c59c0 iterator wrapper; context-staging identical to 004b41f0; shared callback LAB_004b3f20 | batch-render-3-s3 plate at re/analysis/render_3_c1_to_c2_s3/FUN_004b4280.md
004b4430	util	Camera::BuildFrame	forward=param_2-param_1[0xC..0xE]; right=forward×param_3; up=forward×right; 3× FUN_004c39b0 normalize; FUN_004c45f0 finalize; orthonormal frame build; D-6480
004b44f0	util	FUN_004b44f0	RandomInt(lo hi); FUN_00534870()%(hi-lo+1)+lo; modulo bias not corrected; 10 callers 0x0045cd30..0x004661f0
004b4550	util	FUN_004b4550	,3D point centroid calculator; sum param_3 vec3s then divide by count; 4-unrolled inner loop; depth-1-fill
004b47e0	render	FUN_004b47e0	keyframe-array sampler: stride 0x24; 3-branch (t<start/t<end/last); FUN_00532b80 lerp + FUN_00532a60 copy; 6 callers | batch-render-3-s3 plate at re/analysis/render_3_c1_to_c2_s3/FUN_004b47e0.md
004b4880	boot	FUN_004b4880	detach+free +4 child via FUN_004c0740/004c0c20; FUN_004c7650 +0x60/+0x64; FUN_004c1cf0(self); full 3-field destructor
004b48e0	render	FUN_004b48e0	4-resource compound ctor: alloc raster(0x505)+zbuf(1)+camera+frame; rollback on failure; out=(frame raster); sets raster+0x50=2; returns 1/0 | batch-render-3-s3 plate at re/analysis/render_3_c1_to_c2_
004b4a80	render	FUN_004b4a80	batch_x s2 game viewport/raster/Im2D helpers; clump-iterator wrapper via FUN_00538c80 + LAB_004b49b0; context-staging pattern | batch-render-3-s3 plate at re/analysis/render_3_c1_to_c2_s3/FUN_004b4a80
004b4ad0	render	FUN_004b4ad0	4-dword stack copy (count=3) wrapper for FUN_004b4a80; passes param_4 from caller | batch-render-3-s3 plate at re/analysis/render_3_c1_to_c2_s3/FUN_004b4ad0.md
004b4b20	render	FUN_004b4b20	6-dword loop-copy wrapper for FUN_004b4a80; hardcodes param_4=1; count flag=1 | batch-render-3-s3 plate at re/analysis/render_3_c1_to_c2_s3/FUN_004b4b20.md
004b4b60	render	FUN_004b4b60	4-dword stack copy (count=3) wrapper for FUN_004b4a80; hardcodes param_4=1 (vs 004b4ad0 which passes it) | batch-render-3-s3 plate at re/analysis/render_3_c1_to_c2_s3/FUN_004b4b60.md
004b4c80	render	FUN_004b4c80	context-staged iterator via FUN_00538c80 + LAB_004b4bb0; 3-arg sibling of 004b4a80; called by Bezier::QueryWrapper | batch-render-3-s3 plate at re/analysis/render_3_c1_to_c2_s3/FUN_004b4c80.md
004b4cd0	util	Bezier::QueryWrapper	local_4=1; copies 6 dwords param_2→local; FUN_004b4c80(param_1 local param_3); D-6481
004b4d10	render	FUN_004b4d10	batch_x s2 game viewport/raster/Im2D helpers (mixed bucket; non-Lua/non-CRT plates); matches batch_w s2 render style | batch-render-3-s4 plate at re/analysis/render_3_c1_to_c2_s4/FUN_004b4d10.md
004b4e20	render	FUN_004b4e20	batch_x s2 game viewport/raster/Im2D helpers (mixed bucket; non-Lua/non-CRT plates); matches batch_w s2 render style | batch-render-3-s4 plate at re/analysis/render_3_c1_to_c2_s4/FUN_004b4e20.md
004b4e70	render	FUN_004b4e70	batch_x s2 game viewport/raster/Im2D helpers (mixed bucket; non-Lua/non-CRT plates); matches batch_w s2 render style | batch-render-3-s4 plate at re/analysis/render_3_c1_to_c2_s4/FUN_004b4e70.md
004b5030	render	FUN_004b5030	AI blob chunk query; FUN_004e5c70(blob LAB_004b4eb0 key); clears S-0908 D-2637 | batch-render-3-s4 plate at re/analysis/render_3_c1_to_c2_s4/FUN_004b5030.md
004b5080	render	FUN_004b5080	batch_x s2 game viewport/raster/Im2D helpers (mixed bucket; non-Lua/non-CRT plates); matches batch_w s2 render style | batch-render-3-s4 plate at re/analysis/render_3_c1_to_c2_s4/FUN_004b5080.md
004b5190	vehicle	FUN_004b5190	RW sub-object property dispatch: reads +0x18 ref then FUN_00543d40/FUN_00543d70/FUN_0055deb0/FUN_00543df0; U-1447 | C1->C2 batch_ak sweep-20260603-0116
004b51d0	render	FUN_004b51d0	batch_x s2 game viewport/raster/Im2D helpers (mixed bucket; non-Lua/non-CRT plates); matches batch_w s2 render style | batch-render-3-s4 plate at re/analysis/render_3_c1_to_c2_s4/FUN_004b51d0.md
004b5260	render	FUN_004b5260	batch_x s2 game viewport/raster/Im2D helpers (mixed bucket; non-Lua/non-CRT plates); matches batch_w s2 render style | batch-render-3-s4 plate at re/analysis/render_3_c1_to_c2_s4/FUN_004b5260.md
