va	file_off	section	encoding	length	text
0x0062ecd0	0x22ecd0	.data	ascii	49	total number of facets or cycles of facets merged
0x0062ed04	0x22ed04	.data	ascii	37	centrums frozen due to extra vertices
0x0062ed2c	0x22ed2c	.data	ascii	35	centrums frozen due to a wide merge
0x0062ed50	0x22ed50	.data	ascii	55	max distance of merged vertex below facet (or roundoff)
0x0062ed88	0x22ed88	.data	ascii	65	max distance of vertex or coplanar point above facet (w/roundoff)
0x0062edcc	0x22edcc	.data	ascii	30	  additional non-convex ridges
0x0062edec	0x22edec	.data	ascii	42	initial non-convex ridges for post merging
0x0062ee18	0x22ee18	.data	ascii	32	  maximum additional in one pass
0x0062ee3c	0x22ee3c	.data	ascii	49	  ave. additional non-convex ridges per iteration
0x0062ee70	0x22ee70	.data	ascii	9	  maximum
0x0062ee7c	0x22ee7c	.data	ascii	44	ave. initial non-convex ridges per iteration
0x0062eeac	0x22eeac	.data	ascii	16	merge iterations
0x0062eec0	0x22eec0	.data	ascii	22	statistics for merging
0x0062eed8	0x22eed8	.data	ascii	31	merges due to duplicated ridges
0x0062eef8	0x22eef8	.data	ascii	37	merges due to removing flipped facets
0x0062ef20	0x22ef20	.data	ascii	31	merges due to degenerate facets
0x0062ef40	0x22ef40	.data	ascii	49	coplanar/concave merges due to avoiding old merge
0x0062ef74	0x22ef74	.data	ascii	28	merges due to concave facets
0x0062ef94	0x22ef94	.data	ascii	29	merges due to coplanar facets
0x0062efb4	0x22efb4	.data	ascii	24	  maximum merge distance
0x0062efd0	0x22efd0	.data	ascii	24	  average merge distance
0x0062efec	0x22efec	.data	ascii	35	merges due to angle coplanar facets
0x0062f010	0x22f010	.data	ascii	32	for ridges and their vertex sets
0x0062f034	0x22f034	.data	ascii	46	for input points and outside and coplanar sets
0x0062f064	0x22f064	.data	ascii	36	for vertices and their neighbor sets
0x0062f08c	0x22f08c	.data	ascii	54	for facets and their normals, neighbor and vertex sets
0x0062f0c4	0x22f0c4	.data	ascii	34	memory usage statistics (in bytes)
0x0062f0e8	0x22f0e8	.data	ascii	41	  max. number of ridges per tested vertex
0x0062f114	0x22f114	.data	ascii	41	  ave. number of ridges per tested vertex
0x0062f140	0x22f140	.data	ascii	26	   max. found for a vertex
0x0062f15c	0x22f15c	.data	ascii	31	   ave. number found per vertex
0x0062f17c	0x22f17c	.data	ascii	38	intersections found redundant vertices
0x0062f1a4	0x22f1a4	.data	ascii	47	intersections failed to find a redundant vertex
0x0062f1d4	0x22f1d4	.data	ascii	52	vertex intersections for locating redundant vertices
0x0062f20c	0x22f20c	.data	ascii	9	  deleted
0x0062f218	0x22f218	.data	ascii	45	vertices removed from facets due to no ridges
0x0062f248	0x22f248	.data	ascii	40	  facets deleted because of no neighbors
0x0062f274	0x22f274	.data	ascii	42	degenerate facets due to dropped neighbors
0x0062f2a0	0x22f2a0	.data	ascii	41	dropped neighbors due to renamed vertices
0x0062f2cc	0x22f2cc	.data	ascii	38	deleted ridges due to renamed vertices
0x0062f2f4	0x22f2f4	.data	ascii	27	  duplicate ridges detected
0x0062f310	0x22f310	.data	ascii	40	rename failures due to duplicated ridges
0x0062f33c	0x22f33c	.data	ascii	42	renamed vertices shared by multiple facets
0x0062f368	0x22f368	.data	ascii	35	renamed vertices in a pinched facet
0x0062f38c	0x22f38c	.data	ascii	37	renamed vertices shared by two facets
0x0062f3b4	0x22f3b4	.data	ascii	25	renamed vertex statistics
0x0062f3d0	0x22f3d0	.data	ascii	44	degenerate new facets in output (same ridge)
0x0062f400	0x22f400	.data	ascii	52	mirrored pairs of new facets deleted (same vertices)
0x0062f438	0x22f438	.data	ascii	43	null new facets deleted (duplicated vertex)
0x0062f464	0x22f464	.data	ascii	25	  max. new facets created
0x0062f480	0x22f480	.data	ascii	42	  ave. new facets created (may be deleted)
0x0062f4ac	0x22f4ac	.data	ascii	34	non-simplicial facets triangulated
0x0062f4d0	0x22f4d0	.data	ascii	29	Triangulation statistics (Qt)
0x0062f4f0	0x22f4f0	.data	ascii	36	bounded ridges with near-zero normal
0x0062f518	0x22f518	.data	ascii	21	  max. angle to ridge
0x0062f530	0x22f530	.data	ascii	21	  ave. angle to ridge
0x0062f548	0x22f548	.data	ascii	29	bounded ridges with ok normal
0x0062f568	0x22f568	.data	ascii	36	  max. distance of midpoint to ridge
0x0062f590	0x22f590	.data	ascii	36	  ave. distance of midpoint to ridge
0x0062f5b8	0x22f5b8	.data	ascii	14	bounded ridges
0x0062f5c8	0x22f5c8	.data	ascii	24	  max. distance to ridge
0x0062f5e4	0x22f5e4	.data	ascii	24	  ave. distance to ridge
0x0062f600	0x22f600	.data	ascii	46	non-simplicial Voronoi vertices for all ridges
0x0062f630	0x22f630	.data	ascii	24	Voronoi ridge statistics
0x0062f650	0x22f650	.data	ascii	118	qhull error (qh_initstatistics): increase size of qhstat.id[].
      qhstat.next %d should be <= sizeof(qhstat id) %d

0x0062f6c8	0x22f6c8	.data	ascii	6	%6.2e 
0x0062f6d0	0x22f6d0	.data	ascii	173	 %6.2g max. distance for merging two simplicial facets
 %6.2g max. roundoff error for arithmetic operations
 %6.2g min. denominator for divisions
  zero diagonal for Gauss: 
0x0062f780	0x22f780	.data	ascii	36	 %6.2g radius of post-merge centrum

0x0062f7a8	0x22f7a8	.data	ascii	40	 %6.2g max. cosine for post-merge angle

0x0062f7d4	0x22f7d4	.data	ascii	35	 %6.2g radius of pre-merge centrum

0x0062f7f8	0x22f7f8	.data	ascii	39	 %6.2g max. cosine for pre-merge angle

0x0062f820	0x22f820	.data	ascii	44	 %6.2g max. distance for near-inside points

0x0062f850	0x22f850	.data	ascii	395	
precision constants:
 %6.2g max. abs. coordinate in the (transformed) input ('Qbd:n')
 %6.2g max. roundoff error for distance computation ('En')
 %6.2g max. roundoff error for angle computations
 %6.2g min. distance for outside points ('Wn')
 %6.2g min. distance for visible facets ('Vn')
 %6.2g max. distance for coplanar facets ('Un')
 %6.2g max. facet width for recomputing centrum and area

0x0062f9dc	0x22f9dc	.data	ascii	51	
%s
 qhull invoked by: %s | %s
%s with options:
%s

0x0062fa10	0x22fa10	.data	ascii	4	 %s

0x0062fa18	0x22fa18	.data	ascii	5	%7.3g
0x0062fa24	0x22fa24	.data	ascii	5	%7.2g
0x0062fa2c	0x22fa2c	.data	ascii	8	 *0 cnt*
0x0062fa38	0x22fa38	.data	ascii	41	qh_appendfacet: append f%d to facet_list

0x0062fa64	0x22fa64	.data	ascii	43	qh_appendvertex: append v%d to vertex_list

0x0062fa90	0x22fa90	.data	ascii	103	qhull internal error (qh_attachnewfacets): couldn't find visible facet for horizon f%d of newfacet f%d

0x0062faf8	0x22faf8	.data	ascii	56	qh_attachnewfacets: attach horizon facets to new facets

0x0062fb34	0x22fb34	.data	ascii	43	qh_attachnewfacets: delete interior ridges

0x0062fb60	0x22fb60	.data	ascii	67	qh_checkflipped: facet f%d is flipped, distance= %6.12g during p%d

0x0062fba4	0x22fba4	.data	ascii	43	qh_removefacet: remove f%d from facet_list

0x0062fbd0	0x22fbd0	.data	ascii	24	qh_delfacet: delete f%d

0x0062fbf0	0x22fbf0	.data	ascii	94	qhull internal error (qh_deletevisible): qh num_visible %d is not number of visible facets %d

0x0062fc50	0x22fc50	.data	ascii	59	qh_deletevisible: delete %d visible facets and %d vertices

0x0062fc8c	0x22fc8c	.data	ascii	51	qh_facetintersect: f%d skip %d matches f%d skip %d

0x0062fcc0	0x22fcc0	.data	ascii	77	qhull internal error (qh_facetintersect): f%d or f%d not in others neighbors

0x0062fd10	0x22fd10	.data	ascii	45	qh_removevertex: remove v%d from vertex_list

0x0062fd40	0x22fd40	.data	ascii	76	qh_makenew_nonsimplicial: created facet f%d from v%d and r%d of horizon f%d

0x0062fd90	0x22fd90	.data	ascii	92	qhull internal error (qh_makenew_nonsimplicial): simplicial f%d sharing two ridges with f%d

0x0062fdf0	0x22fdf0	.data	ascii	121	qh_makenew_simplicial: create facet f%d top %d from v%d and horizon f%d skip %d top %d and visible f%d skip %d, flip? %d

0x0062fe70	0x22fe70	.data	ascii	102	qh_matchneighbor: new f%d skip %d duplicates ridge for f%d skip %d matching f%d ismatch %d at hash %d

0x0062fed8	0x22fed8	.data	ascii	110	qhull precision error: facets f%d, f%d and f%d meet at a ridge with more than 2 neighbors.  Can not continue.

0x0062ff48	0x22ff48	.data	ascii	36	a ridge with more than two neighbors
0x0062ff70	0x22ff70	.data	ascii	59	qh_matchneighbor: f%d skip %d matched with new f%d skip %d

0x0062ffb0	0x22ffb0	.data	ascii	88	qhull precision error: Vertex sets are the same for f%d and f%d.  Can not force output.

0x0063000c	0x23000c	.data	ascii	33	two facets with the same vertices
0x00630030	0x230030	.data	ascii	54	qh_matchneighbor: no match for f%d skip %d at hash %d

0x00630068	0x230068	.data	ascii	60	qh_matchneighbor: newfacet f%d skip %d hash %d hashcount %d

0x006300a8	0x2300a8	.data	ascii	72	qh_matchnewfacets: %d new facets, %d unused hash entries .  hashsize %d

0x006300f8	0x2300f8	.data	ascii	72	qhull internal error (qh_matchnewfacets): %d neighbors did not match up

0x00630144	0x230144	.data	ascii	51	qh_matchnewfacets: match neighbors for new facets.

0x00630178	0x230178	.data	ascii	70	qh_matchvertices: matched by skip %d (v%d) and skip %d (v%d) same? %d

0x006301c0	0x2301c0	.data	ascii	31	qh_newfacet: created facet f%d

0x006301e0	0x2301e0	.data	ascii	31	qh_newridge: created ridge r%d

0x00630200	0x230200	.data	ascii	123	qhull warning: more than %d ridges.  ID field overflows and two ridges
may have the same identifier.  Otherwise output ok.

0x0063027c	0x23027c	.data	ascii	50	qh_updatevertices: delete vertex p%d (v%d) in f%d

0x006302b0	0x2302b0	.data	ascii	73	qh_updatevertices: delete interior vertices and update vertex->neighbors

0x00630300	0x230300	.data	ascii	72	qhull internal error (qh_produce_output): temporary sets not empty (%d)

0x00630350	0x230350	.data	ascii	124	    size in bytes: merge %d ridge %d vertex %d facet %d
         normal %d ridge vertices %d facet vertices or neighbors %d

0x006303d0	0x2303d0	.data	ascii	55	qh_detvnorm: points %d %d Voronoi vertex %d dist %2.2g

0x00630408	0x230408	.data	ascii	50	qh_detvnorm: points %d %d angle %2.2g nearzero %d

0x0063043c	0x23043c	.data	ascii	46	qh_detvnorm: points %d %d midpoint dist %2.2g

0x0063046c	0x23046c	.data	ascii	39	qh_detvnorm: Voronoi vertex or midpoint
0x00630494	0x230494	.data	ascii	61	qh_detvnorm: too few points (%d) to compute separating plane

0x006304d8	0x2304d8	.data	ascii	68	qh_detvridge3: neigbors of vertex p%d are not connected at facet %d

0x00630520	0x230520	.data	ascii	69	qh_eachvoronoi: Voronoi ridge of %d vertices between sites %d and %d

0x00630568	0x230568	.data	ascii	84	qh_markkeep: only keep %d largest and/or %d most merged facets and/or min area %.2g

0x006305c0	0x2305c0	.data	ascii	41	qh_markvoronoi: islower %d numcenters %d

0x006305f0	0x2305f0	.data	ascii	76	qhull internal error (qh_order_vertexneighbors): no neighbor of v%d for f%d

0x00630640	0x230640	.data	ascii	57	qh_order_vertexneighbors: order neighbors of v%d for 3-d

0x00630680	0x230680	.data	ascii	16	%d %d %d %6.8g 

0x00630698	0x230698	.data	ascii	72	qhull input error (qh_printafacet): option 'Fp' needs qh feasible_point

0x006306e4	0x2306e4	.data	ascii	43	Line[{{%16.8f, %16.8f}, {%16.8f, %16.8f}}]

0x00630714	0x230714	.data	ascii	24	no normal for facet f%d

0x00630740	0x230740	.data	ascii	79	qhull internal error (qh_printbegin): can not use this format for dimension %d

0x00630790	0x230790	.data	ascii	25	%s | %s
begin
%d %d real

0x006307ac	0x2307ac	.data	ascii	12	%d
%d %d %d

0x006307c0	0x2307c0	.data	ascii	52	qhull warning: output is the Delaunay triangulation

0x006307f8	0x2307f8	.data	ascii	29	%s | %s
begin
    %d %d real

0x00630818	0x230818	.data	ascii	69	qhull warning: writing Delaunay.  Use 'p' or 'o' for Voronoi centers

0x00630860	0x230860	.data	ascii	4	}}}

0x0063086c	0x23086c	.data	ascii	43	%8.4g 0 0 0 # v%d
 0 %8.4g 0 0
0 0 %8.4g 0

0x00630898	0x230898	.data	ascii	702	{appearance {-edge -normal normscale 0} {
INST geom {define vsphere OFF
18 32 48

0 0 1
1 0 0
0 1 0
-1 0 0
0 -1 0
0 0 -1
0.707107 0 0.707107
0 -0.707107 0.707107
0.707107 -0.707107 0
-0.707107 0 0.707107
-0.707107 -0.707107 0
0 0.707107 0.707107
-0.707107 0.707107 0
0.707107 0.707107 0
0.707107 0 -0.707107
0 0.707107 -0.707107
-0.707107 0 -0.707107
0 -0.707107 -0.707107

3 0 6 11
3 0 7 6	
3 0 9 7	
3 0 11 9
3 1 6 8	
3 1 8 14
3 1 13 6
3 1 14 13
3 2 11 13
3 2 12 11
3 2 13 15
3 2 15 12
3 3 9 12
3 3 10 9
3 3 12 16
3 3 16 10
3 4 7 10
3 4 8 7
3 4 10 17
3 4 17 8
3 5 14 17
3 5 15 14
3 5 16 15
3 5 17 16
3 6 13 11
3 7 8 6
3 9 10 7
3 11 12 9
3 14 8 17
3 15 13 14
3 16 12 15
3 17 10 16
} transforms { TLIST

0x00630b58	0x230b58	.data	ascii	13	4OFF %d %d 1

0x00630b68	0x230b68	.data	ascii	27	0 1 1 1  # color of points

0x00630b84	0x230b84	.data	ascii	7	 # p%d

0x00630b8c	0x230b8c	.data	ascii	6	%8.4g 
0x00630b94	0x230b94	.data	ascii	18	# 1 color for all

0x00630bac	0x230bac	.data	ascii	21	# 1 point per line
1 
0x00630bc4	0x230bc4	.data	ascii	13	VECT %d %d 1

0x00630bd4	0x230bd4	.data	ascii	14	4VECT %d %d 1

0x00630be4	0x230be4	.data	ascii	15	LIST # %s | %s

0x00630bf4	0x230bf4	.data	ascii	54	{appearance {+edge -evert linewidth 2} LIST # %s | %s

0x00630c2c	0x230c2c	.data	ascii	41	{appearance {linewidth 3} LIST # %s | %s

0x00630c58	0x230c58	.data	ascii	48	qhull warning: 'Gnh' generates no output in 4-d

0x00630c8c	0x230c8c	.data	ascii	58	qhull warning: output for vertices not implemented in 4-d

0x00630cc8	0x230cc8	.data	ascii	81	qhull warning: output for outer/inner planes and centrums not implemented in 4-d

0x00630d20	0x230d20	.data	ascii	74	qhull warning: output for ridges and intersections not implemented in 2-d

0x00630d6c	0x230d6c	.data	ascii	21	Vertices and facets:

0x00630d84	0x230d84	.data	ascii	6	%d
%d

0x00630d90	0x230d90	.data	ascii	6	1 }}}

0x00630d98	0x230d98	.data	ascii	20	%8.4g %8.4g %8.4g 0

0x00630db0	0x230db0	.data	ascii	43	{INST geom { : centrum } transform { # f%d

0x00630de0	0x230de0	.data	ascii	172	{INST geom { define centrum CQUAD  # f%d
-0.3 -0.3 0.0001     0 0 1 1
 0.3 -0.3 0.0001     0 0 1 1
 0.3  0.3 0.0001     0 0 1 1
-0.3  0.3 0.0001     0 0 1 1 } transform { 

0x00630e90	0x230e90	.data	ascii	40	{appearance {-normal -edge normscale 0} 
0x00630ec0	0x230ec0	.data	ascii	91	qhull internal error (qh_printend): number of ridges %d != number printed %d and at end %d

0x00630f1c	0x230f1c	.data	ascii	33	qhull warning: no facets printed

0x00630f40	0x230f40	.data	ascii	44	3 %d %d %d %8.4g %8.4g %8.4g 1 #r%d f%d f%d

0x00630f70	0x230f70	.data	ascii	41	3 %d %d %d %8.4g %8.4g %8.4g 1 # f%d f%d

0x00630fa0	0x230fa0	.data	ascii	64	qh_printextremes_2d: loop in facet list.  facet %d nextfacet %d

0x00630fe4	0x230fe4	.data	ascii	22	%8.4g %8.4g %8.4g 1.0

0x00630ffc	0x230ffc	.data	ascii	36	%8.4g %8.4g %8.4g
%8.4g %8.4g %8.4g

0x00631024	0x231024	.data	ascii	21	VECT 1 2 1 2 1 # f%d

0x0063103c	0x23103c	.data	ascii	24	%8.4g %8.4g %8.4g 1.0 }

0x00631058	0x231058	.data	ascii	19	{ OFF %d 1 1 # f%d

0x00631070	0x231070	.data	ascii	24	{%16.8f, %16.8f, %16.8f}
0x0063108c	0x23108c	.data	ascii	9	Polygon[{
0x0063109c	0x23109c	.data	ascii	26	3 0 1 2 %8.4g %8.4g %8.4g

0x006310b8	0x2310b8	.data	ascii	22	# r%d between f%d f%d

0x006310d0	0x2310d0	.data	ascii	16	OFF 3 1 1 # f%d

0x006310e4	0x2310e4	.data	ascii	24	# ridge between f%d f%d

0x00631100	0x231100	.data	ascii	34	OFF 3 1 1 # ridge between f%d f%d

0x00631124	0x231124	.data	ascii	4	 DUP
0x0063112c	0x23112c	.data	ascii	6	 MERGE
0x00631134	0x231134	.data	ascii	26	    - neighboring facets: 
0x00631150	0x231150	.data	ascii	10	 p%d (v%d)
0x0063115c	0x23115c	.data	ascii	15	    - vertices:
0x0063116c	0x23116c	.data	ascii	31	      furthest distance= %2.2g

0x0063118c	0x23118c	.data	ascii	31	    - coplanar set:  %d points.
0x006311ac	0x2311ac	.data	ascii	19	    - coplanar set:
0x006311c0	0x2311c0	.data	ascii	35	    - coplanar set (furthest p%d):

0x006311e4	0x2311e4	.data	ascii	31	    - furthest distance= %2.2g

0x00631204	0x231204	.data	ascii	10	  Furthest
0x00631210	0x231210	.data	ascii	30	    - outside set:  %d points.
0x00631230	0x231230	.data	ascii	18	    - outside set:
0x00631244	0x231244	.data	ascii	6	 p%d: 
0x0063124c	0x23124c	.data	ascii	34	    - outside set (furthest p%d):

0x00631270	0x231270	.data	ascii	25	    - maxoutside: %10.7g

0x0063128c	0x23128c	.data	ascii	14	    - center: 
0x0063129c	0x23129c	.data	ascii	21	    - offset: %10.7g

0x006312b4	0x2312b4	.data	ascii	6	 %8.4g
0x006312bc	0x2312bc	.data	ascii	14	    - normal: 
0x006312cc	0x2312cc	.data	ascii	17	    - merges: %d

0x006312e0	0x2312e0	.data	ascii	25	    - was horizon to f%d

0x006312fc	0x2312fc	.data	ascii	45	    - owner of normal & centrum is facet f%d

0x0063132c	0x23132c	.data	ascii	41	    - shares same visible/horizon as f%d

0x00631358	0x231358	.data	ascii	23	    - replacement: f%d

0x00631370	0x231370	.data	ascii	18	    - area: %2.2g

0x00631384	0x231384	.data	ascii	10	 redundant
0x00631390	0x231390	.data	ascii	11	 degenerate
0x0063139c	0x23139c	.data	ascii	12	 notfurthest
0x006313ac	0x2313ac	.data	ascii	8	 flipped
0x006313b8	0x2313b8	.data	ascii	9	 newmerge
0x006313c4	0x2313c4	.data	ascii	12	 mergeridge2
0x006313d4	0x2313d4	.data	ascii	12	 mergeridge1
0x006313e4	0x2313e4	.data	ascii	9	 dupridge
0x006313f0	0x2313f0	.data	ascii	12	 keepcentrum
0x00631400	0x231400	.data	ascii	13	 mergehorizon
0x00631410	0x231410	.data	ascii	9	 coplanar
0x0063141c	0x23141c	.data	ascii	5	 seen
0x00631424	0x231424	.data	ascii	5	 notG
0x0063142c	0x23142c	.data	ascii	7	 tested
0x00631434	0x231434	.data	ascii	4	 new
0x0063143c	0x23143c	.data	ascii	8	 visible
0x00631448	0x231448	.data	ascii	14	 upperDelaunay
0x00631458	0x231458	.data	ascii	12	 tricoplanar
0x00631468	0x231468	.data	ascii	11	 simplicial
0x00631474	0x231474	.data	ascii	7	 bottom
0x0063147c	0x23147c	.data	ascii	4	 top
0x00631484	0x231484	.data	ascii	12	    - flags:
0x00631494	0x231494	.data	ascii	6	- f%d

0x0063149c	0x23149c	.data	ascii	11	 NULLfacet

0x006314a8	0x2314a8	.data	ascii	16	 DUPLICATEridge

0x006314bc	0x2314bc	.data	ascii	12	 MERGEridge

0x006314cc	0x2314cc	.data	ascii	18	     - all ridges:
0x006314e0	0x2314e0	.data	ascii	31	           between f%d and f%d

0x00631500	0x231500	.data	ascii	20	           vertices:
0x00631518	0x231518	.data	ascii	10	 nonconvex
